rat0_x,rat0_y,rat1_x,rat1_y
860.4901123046875,522.557373046875,162.63134765625,110.45291900634766
904.6514892578125,512.4103393554688,162.6448974609375,110.47744750976562
962.669921875,506.5230712890625,162.60533142089844,110.51274871826172
1012.2686157226562,498.56768798828125,162.60507202148438,110.48236083984375
1054.5760498046875,488.56280517578125,166.4892120361328,110.51932525634766
1088.4305419921875,474.4552917480469,168.54318237304688,108.50971984863281
1120.6678466796875,460.57391357421875,172.65054321289062,112.42802429199219
1158.529541015625,446.4024353027344,176.4931640625,116.45701599121094
1192.5523681640625,434.47955322265625,176.43417358398438,112.42882537841797
1216.4720458984375,440.69989013671875,178.66278076171875,108.43597412109375
1224.564208984375,442.5329284667969,176.6588134765625,106.44316864013672
1226.613037109375,444.378173828125,176.6676025390625,104.3707046508789
1244.5426025390625,454.40185546875,174.63229370117188,102.56622314453125
1246.4482421875,454.57244873046875,174.64773559570312,100.56210327148438
1242.50390625,452.46588134765625,174.61279296875,98.49817657470703
1242.6907958984375,448.63232421875,172.57937622070312,100.43753051757812
1242.5888671875,448.46337890625,172.5582275390625,100.48190307617188
1242.7052001953125,446.574462890625,174.55429077148438,98.41046142578125
1240.5914306640625,444.6017761230469,176.4961395263672,96.39448547363281
1236.6138916015625,442.6107482910156,174.62075805664062,96.5965805053711
1238.525390625,446.30059814453125,174.59463500976562,98.32610321044922
1238.5693359375,444.5992431640625,176.54742431640625,98.35713195800781
1238.60107421875,444.38006591796875,176.54067993164062,98.36829376220703
1238.548583984375,446.43951416015625,176.5497589111328,98.36334991455078
1238.468017578125,444.3690185546875,176.52523803710938,98.3618392944336
1238.326904296875,442.55267333984375,170.46786499023438,100.33812713623047
1238.42236328125,442.49432373046875,164.69589233398438,102.45890045166016
1236.6185302734375,442.59356689453125,158.47589111328125,104.49635314941406
1238.5028076171875,452.5823974609375,150.5965576171875,110.51838684082031
1238.3536376953125,450.60821533203125,148.41644287109375,114.39185333251953
1240.5216064453125,446.5390625,144.66055297851562,124.6103515625
1240.4208984375,438.4654846191406,144.3275146484375,136.44200134277344
1236.4332275390625,432.54571533203125,140.43252563476562,142.39659118652344
1236.4320068359375,434.3914794921875,140.43020629882812,146.59384155273438
